,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
EcoaE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisI_enzyme_backward_efficiency,0.32049357891082764,57073.749,0.01,570.7374900000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ElysA_enzyme_forward_efficiency,0.32049357891082764,34811.8348,0.01,348.11834799999997,0.3204944699490824,0.3204926619713433,1.8079777390767049e-06,2.596786049146575e-09,0.00028206146051677164
EfdhD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.9396886377422715e-10,2.4558230141972138e-05
EplsY_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.9396886377422715e-10,2.4558230141972138e-05
EargJ2_enzyme_forward_efficiency,0.32049357891082764,22445.4686,0.01,224.454686,0.3204944699490824,0.3204926619713433,1.8079777390767049e-06,4.0274894039786386e-09,0.00028206146051677164
EcitB_enzyme_forward_efficiency,0.32049357891082764,81289.2918,0.01,812.8929180000001,0.3205222541419346,0.3204643132589524,5.794088298216593e-05,3.563869342392642e-08,0.009039320409955401
EctaA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpB_enzyme_backward_efficiency,0.32049357891082764,96728.602,0.01,967.28602,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EleuA_enzyme_backward_efficiency,0.32049357891082764,25462.3061,0.01,254.62306100000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcys_enzyme_backward_efficiency,0.32049357891082764,60303.6048,0.01,603.036048,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TtreP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tado_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalaS_enzyme_forward_efficiency,0.32049357891082764,40475.9809,0.01,404.759809,0.3204953609873371,0.32049174503185895,3.6159554781534098e-06,4.46679165983277e-09,0.0005641229210335433
Ealr_enzyme_backward_efficiency,0.32049357891082764,9603.0093,0.01,96.030093,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetE_enzyme_forward_efficiency,0.32049357891082764,1234.8796,0.01,12.348796,0.3205101036202791,0.3204767683536147,3.333526666438047e-05,1.3497375235764066e-06,0.005200613812243566
TmaeN_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tfol_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecmk2_enzyme_backward_efficiency,0.32049357891082764,7437.9977,0.01,74.379977,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edrm1_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeB_enzyme_backward_efficiency,0.32049357891082764,5049.1981,0.01,50.491980999999996,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tp_efficiency,0.32049357891082764,370089.3997770918,0.01,3700.8939977709183,0.32049868212992294,0.32048838292041637,1.029920950657015e-05,1.3914488651625062e-09,0.0016067731437196353
Endk2_enzyme_forward_efficiency,0.32049357891082764,751.3702,0.01,7.513701999999999,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,9.936164198953116e-08,0.00023294500023282735
TefeNU_enzyme_backward_efficiency,0.32049357891082764,2770.9211,0.01,27.709211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpEG_enzyme_backward_efficiency,0.32049357891082764,52708.0797,0.01,527.0807970000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpucH_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ElicH2_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk3_enzyme_backward_efficiency,0.32049357891082764,751.3702,0.01,7.513701999999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeA_enzyme_backward_efficiency,0.32049357891082764,3799.4705,0.01,37.994705,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglsA_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcys2_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EargH_enzyme_forward_efficiency,0.32049357891082764,12144.2687,0.01,121.442687,0.3204955229942925,0.32049159220861156,3.930785680950066e-06,1.618370680875196e-08,0.0006132393813174875
EleuS_enzyme_forward_efficiency,0.32049357891082764,14548.3873,0.01,145.48387300000002,0.32049852012296753,0.32048845933204007,1.0060790927468588e-05,3.457699716128875e-08,0.001569577612390769
Ecmk4_enzyme_backward_efficiency,0.32049357891082764,29337.9621,0.01,293.379621,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN4_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysS_enzyme_backward_efficiency,0.32049357891082764,45247.2423,0.01,452.472423,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglnS_enzyme_forward_efficiency,0.32049357891082764,9811.9034,0.01,98.119034,0.320497305070802,0.3204897583296429,7.546741159103476e-06,3.845707021077825e-08,0.0011773623023510309
EispA1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efbp_enzyme_forward_efficiency,0.32049357891082764,21845.7661,0.01,218.457661,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS4_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Turi_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioI_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP3_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TpbuO_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
TcitM_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tmet_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmenA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
EclsA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgutB_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvC2_enzyme_backward_efficiency,0.32049357891082764,4921.3273,0.01,49.213273,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapG_enzyme_backward_efficiency,0.32049357891082764,287716.1989,0.01,2877.161989,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EppaC_enzyme_forward_efficiency,0.32049357891082764,195552.7439,0.01,1955.527439,0.32049617102211414,0.3204909045039983,5.266518115831786e-06,1.346572288068975e-09,0.0008216261514083428
EhutU_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EacpA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolK_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbesA_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN3_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnB_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049414593517156,0.3204929676178381,1.1783173334833918e-06,1.1514730424448744e-07,0.00018382853994888308
Tasn_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EtrpA_enzyme_backward_efficiency,0.32049357891082764,297579.9262,0.01,2975.799262,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaX1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tgly_enzyme_backward_efficiency,0.32049357891082764,74659.5126,0.01,746.595126,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserC_enzyme_forward_efficiency,0.32049357891082764,203747.7094,0.01,2037.477094,0.32049398392821615,0.32049312044108547,8.634871306867353e-07,2.1190106461308156e-10,0.0001347120796649388
EhemE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EansA_enzyme_backward_efficiency,0.32049357891082764,1842260.4585,0.01,18422.604585,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaX2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TykuT_efficiency,0.32049357891082764,276040.5919444444,0.01,2760.405919444444,0.3205004642064324,0.3204865490414477,1.391516498472356e-05,2.5204925273316524e-09,0.0021708960647531784
EmurD_enzyme_forward_efficiency,0.32049357891082764,33125.7983,0.01,331.257983,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,8.281414426925354e-10,8.559561938099453e-05
EpurN_enzyme_forward_efficiency,0.32049357891082764,154540.1745,0.01,1545.401745,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,5.093015518703464e-11,2.4558230141972138e-05
EdapH_enzyme_forward_efficiency,0.32049357891082764,8980.2774,0.01,89.80277400000001,0.32049592801168103,0.3204912101504931,4.717861187941708e-06,2.6267903416556526e-08,0.0007360305320273482
EmenH_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TfruLev_enzyme_backward_efficiency,0.32049357891082764,1334026.4422,0.01,13340.264422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Easd_enzyme_forward_efficiency,0.32049357891082764,18147.5289,0.01,181.475289,0.3204981961090567,0.32048891780178224,9.278307274485087e-06,2.5563555582724783e-08,0.0014475028339127243
EmtnE_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsY_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EacsA_enzyme_forward_efficiency,0.32049357891082764,20048.0567,0.01,200.480567,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tthi_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
TpbuX_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaspB_enzyme_forward_efficiency,0.32049357891082764,22461.4706,0.01,224.614706,0.3205023272864196,0.3204845623392316,1.7764947187970392e-05,3.954537862710198e-08,0.002771498144883772
Es14_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysE_enzyme_backward_efficiency,0.32049357891082764,1616191.3441,0.01,16161.913441,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tguo_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Tleu_enzyme_backward_efficiency,0.32049357891082764,274422.3877,0.01,2744.2238770000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargS_enzyme_backward_efficiency,0.32049357891082764,8613.0843,0.01,86.13084300000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnB_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
